,Transaction_ID,Customer_ID,Product_ID,Date,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
635,404,1031,533,2020-01-08 17:56:45.405405405,657.6285660096798,0.1,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
636,63,1094,515,2020-01-08 13:37:17.837837837,2577.743103074041,0.1,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
637,773,1080,557,2020-01-08 19:14:35.675675675,9723.932371243876,0.0,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
638,175,1014,508,2020-01-06 12:19:27.567567567,3729.7327060358575,0.0,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
639,114,1023,504,2020-01-07 07:34:03.243243243,2442.259538410594,0.15,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
640,99,1010,511,2020-01-04 14:42:09.729729729,2762.393209824115,0.1,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
641,784,1047,524,2020-01-07 06:55:08.108108108,9530.061799066883,0.05,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
642,329,1040,555,2020-01-07 22:29:11.351351351,4254.963496596,0.05,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico
643,726,1020,549,2020-01-08 15:21:04.864864864,1083.7397562424812,0.15,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada
644,807,1039,517,2020-01-04 13:24:19.459459459,8346.356931225153,0.1,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico
645,561,1001,555,2020-01-02 02:48:38.918918918,5707.37942591621,0.0,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA
646,691,1071,555,2020-01-09 21:24:19.459459459,3906.9050285591184,0.2,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada
647,43,1045,541,2020-01-07 03:14:35.675675675,4364.645609041374,0.1,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada
648,888,1043,517,2020-01-02 23:21:04.864864864,8076.383430316616,0.0,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico
649,680,1086,523,2020-01-04 23:21:04.864864864,6329.560078399146,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA
650,913,1041,517,2020-01-01 12:19:27.567567567,8731.020243627152,0.1,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada
651,247,1040,522,2020-01-03 07:47:01.621621621,1627.7364073365588,0.05,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA
652,384,1033,534,2020-01-02 08:38:55.135135135,5096.553818483975,0.0,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada
653,287,1011,509,2020-01-02 23:21:04.864864864,8488.632748827618,0.0,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada
654,513,1029,514,2020-01-05 09:43:47.027027027,7905.408663528603,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada
655,403,1013,515,2020-01-02 08:51:53.513513513,1452.332855367328,0.0,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
656,870,1068,532,2020-01-01 14:55:08.108108108,5096.553818483975,0.15,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA
657,780,1015,527,2020-01-08 22:03:14.594594594,5096.553818483975,0.2,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA
658,781,1059,537,2020-01-07 13:24:19.459459459,6886.381529294849,0.2,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA
659,14,1027,543,2020-01-05 03:01:37.297297297,6427.985612525333,0.15,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada
660,819,1003,514,2020-01-07 05:37:17.837837837,1066.0774248548653,0.05,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada
661,529,1049,556,2020-01-08 08:38:55.135135135,3581.129084839421,0.1,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA
662,236,1094,551,2020-01-03 01:43:47.027027027,5882.749959601898,0.1,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico
663,212,1100,508,2020-01-02 10:22:42.162162162,7065.030221022987,0.0,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada
664,578,1093,546,2020-01-06 13:50:16.216216216,7289.8289182693425,0.0,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA
665,919,1047,516,2020-01-08 08:00:00.000000000,4326.025105094892,0.1,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA
666,2,1033,513,2020-01-04 22:03:14.594594594,3755.128891963954,0.1,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico
667,267,1026,522,2020-01-07 05:24:19.459459459,5096.553818483975,0.1,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA
668,467,1090,508,2020-01-02 23:21:04.864864864,6957.12355991678,0.2,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA
669,101,1017,506,2020-01-06 00:00:00.000000000,4946.656015225756,0.05,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico
670,972,1077,506,2020-01-07 08:00:00.000000000,6443.97816648285,0.1,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA
671,230,1053,560,2020-01-09 14:55:08.108108108,9072.923816217984,0.1,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA
672,637,1009,560,2020-01-08 17:56:45.405405405,3605.939731198415,0.2,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA
673,782,1026,504,2020-01-04 01:43:47.027027027,5072.140536582751,0.0,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,Unknown,Cash,False,South,Mexico
674,56,1054,507,2020-01-08 11:40:32.432432432,5750.291543879108,0.2,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA
675,255,1075,560,2020-01-03 00:25:56.756756756,5096.553818483975,0.0,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico
676,26,1069,530,2020-01-04 17:17:50.270270270,6838.51720334472,0.0,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Unknown,Wire Transfer,False,North,Mexico
677,974,1069,522,2020-01-05 12:19:27.567567567,4369.972480021907,0.15,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico
678,646,1030,538,2020-01-07 06:29:11.351351351,5995.678828178636,0.1,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA
679,312,1038,503,2020-01-03 12:19:27.567567567,9415.580503034467,0.0,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA
680,142,1021,516,2020-01-02 05:50:16.216216216,2750.8665866131623,0.0,Partner,High,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,South,Mexico
681,291,1033,531,2020-01-07 14:55:08.108108108,8324.424302115247,0.15,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico
682,818,1098,509,2020-01-01 23:21:04.864864864,2255.964780496737,0.2,Direct,Critical,WH-2,Overnight,Delivered,Satisfied,True,Damaged,Wire Transfer,False,North,Canada
683,666,1075,529,2020-01-07 14:29:11.351351351,5096.553818483975,0.05,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,True,South,USA
684,556,1094,522,2020-01-01 10:48:38.918918918,1275.1878400459643,0.0,Reseller,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,West,Canada
685,686,1091,543,2020-01-08 03:01:37.297297297,5096.553818483975,0.15,Partner,High,WH-2,Overnight,Delivered,Unsatisfied,False,Late,Credit Card,False,West,Canada
686,280,1047,544,2020-01-06 14:55:08.108108108,3944.318067311398,0.05,Online,Critical,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,Credit Card,False,East,Mexico
687,197,1039,517,2020-01-07 16:25:56.756756756,7661.746785744173,0.0,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Not Specified,Wire Transfer,True,West,Canada
688,550,1018,508,2020-01-04 04:19:27.567567567,3742.5271365254953,0.0,Reseller,Medium,WH-2,Regular,Pending,Unsatisfied,True,Unknown,Credit Card,False,East,Mexico
689,285,1038,559,2020-01-01 00:12:58.378378378,4933.584648401879,0.2,Reseller,High,WH-3,Regular,Delivered,Neutral,False,Damaged,Wire Transfer,False,North,Mexico
690,74,1051,527,2020-01-09 01:56:45.405405405,1326.663573876493,0.0,Partner,Low,WH-1,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,North,Mexico
691,106,1069,511,2020-01-03 10:09:43.783783783,4584.859534150068,0.15,Online,Medium,WH-2,Express,Backorder,Neutral,False,Wrong Item,PayPal,False,North,Mexico
692,15,1049,545,2020-01-01 18:48:38.918918918,3099.5839696773305,0.05,Partner,Low,WH-2,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,East,Canada
693,825,1087,507,2020-01-06 16:51:53.513513513,1261.0044027912213,0.0,Partner,High,WH-3,Overnight,Cancelled,Unsatisfied,True,Late,PayPal,False,South,Mexico
694,986,1098,538,2020-01-05 22:03:14.594594594,9173.893935453632,0.15,Partner,Low,WH-1,Regular,Pending,Satisfied,False,Damaged,PayPal,False,East,Mexico
695,983,1067,547,2020-01-09 07:47:01.621621621,8196.530354617174,0.0,Online,Critical,WH-2,Regular,Backorder,Neutral,True,Damaged,Cash,False,East,Canada
696,302,1002,559,2020-01-04 17:43:47.027027027,4373.606997525956,0.05,Direct,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,North,Canada
697,69,1079,520,2020-01-01 02:48:38.918918918,5926.974464402425,0.1,Online,Medium,WH-2,Overnight,Delivered,Satisfied,False,Wrong Item,Credit Card,True,West,Canada
698,928,1082,520,2020-01-03 00:51:53.513513513,5096.553818483975,0.0,Partner,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Wire Transfer,False,West,USA
699,105,1088,551,2020-01-09 23:08:06.486486486,5096.553818483975,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Late,Credit Card,True,West,Mexico
700,58,1050,541,2020-01-02 04:06:29.189189189,6785.838966477296,0.0,Reseller,Low,WH-3,2-Day,Backorder,Satisfied,True,Late,Wire Transfer,False,South,USA
701,909,1074,557,2020-01-09 08:38:55.135135135,4490.1045408087975,0.15,Direct,High,WH-2,Regular,Cancelled,Neutral,False,Damaged,Cash,False,South,USA
702,798,1009,505,2020-01-04 10:48:38.918918918,2555.1613874928566,0.1,Direct,High,WH-1,2-Day,Delivered,Neutral,True,Wrong Item,Cash,False,South,Canada
703,683,1057,550,2020-01-03 22:03:14.594594594,6039.737081446044,0.1,Reseller,High,WH-1,Express,Backorder,Unsatisfied,True,Late,PayPal,False,West,Mexico
704,328,1001,519,2020-01-04 03:14:35.675675675,1166.027326591941,0.05,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Late,Cash,True,East,Mexico
705,103,1017,515,2020-01-02 19:27:34.054054054,7725.468603325182,0.0,Direct,Medium,WH-3,Express,Delivered,Unsatisfied,True,Wrong Item,Cash,True,West,USA
706,446,1043,556,2020-01-03 12:58:22.702702702,5096.553818483975,0.2,Partner,Medium,WH-3,Overnight,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
707,434,1023,517,2020-01-08 22:42:09.729729729,9090.311268371868,0.0,Reseller,Medium,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,South,Canada
708,559,1063,501,2020-01-06 04:06:29.189189189,6498.065597458384,0.0,Direct,Critical,WH-3,Express,Pending,Unsatisfied,True,Wrong Item,Cash,False,East,Canada
709,644,1081,535,2020-01-09 23:21:04.864864864,6507.764436422332,0.2,Direct,High,WH-3,2-Day,Backorder,Satisfied,True,Late,Credit Card,False,East,Canada
710,471,1057,557,2020-01-04 08:25:56.756756756,7123.055075310815,0.1,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
711,451,1037,531,2020-01-06 11:27:34.054054054,7648.449207071696,0.05,Partner,High,WH-3,Regular,Backorder,Neutral,True,Late,Cash,True,West,Canada
712,823,1090,502,2020-01-04 13:50:16.216216216,2654.339940536634,0.0,Partner,Low,WH-1,Regular,Cancelled,Satisfied,True,Wrong Item,PayPal,True,West,USA
713,975,1077,543,2020-01-09 15:08:06.486486486,5453.081704000541,0.05,Online,High,WH-2,Express,Pending,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
714,461,1086,512,2020-01-05 22:03:14.594594594,7721.5288330065105,0.0,Partner,Critical,WH-2,2-Day,Delivered,Neutral,True,Late,PayPal,True,North,Canada
715,249,1024,520,2020-01-07 09:17:50.270270270,2539.6109309018766,0.15,Online,Critical,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,North,Canada
716,549,1019,555,2020-01-01 19:40:32.432432432,7474.436960895639,0.2,Online,High,WH-1,Express,Pending,Satisfied,False,Unknown,PayPal,True,East,Canada
717,314,1094,560,2020-01-08 22:55:08.108108108,1229.6289589870046,0.15,Online,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Cash,True,East,Canada
718,409,1056,548,2020-01-07 08:25:56.756756756,725.2236596229246,0.0,Online,Low,WH-1,Overnight,Delivered,Satisfied,True,Unknown,PayPal,False,West,Mexico
719,615,1085,534,2020-01-06 18:22:42.162162162,5632.844364234247,0.15,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Cash,True,West,Mexico
720,277,1097,534,2020-01-04 11:27:34.054054054,8296.613527284404,0.15,Reseller,High,WH-3,Overnight,Delivered,Satisfied,False,Damaged,Wire Transfer,True,South,Mexico
721,723,1056,530,2020-01-07 18:48:38.918918919,6767.0575928395065,0.0,Online,Medium,WH-2,Regular,Pending,Neutral,False,Damaged,Wire Transfer,True,South,Canada
722,407,1088,508,2020-01-08 21:37:17.837837837,2048.681581241419,0.2,Direct,Low,WH-1,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,South,Canada
723,313,1035,541,2020-01-08 12:45:24.324324324,6786.8884584805655,0.05,Partner,Low,WH-1,Overnight,Delivered,Unsatisfied,False,Wrong Item,Wire Transfer,False,North,Canada
724,934,1099,530,2020-01-03 02:09:43.783783783,5096.124128676149,0.1,Partner,Medium,WH-3,2-Day,Cancelled,Satisfied,False,Wrong Item,Cash,True,West,USA
725,144,1001,559,2020-01-06 08:00:00.000000000,5874.924770989465,0.0,Partner,High,WH-3,Regular,Cancelled,Neutral,False,Damaged,PayPal,False,West,USA
726,66,1017,529,2020-01-04 11:40:32.432432432,3214.2218927784584,0.15,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Late,PayPal,True,East,Mexico
727,130,1032,520,2020-01-02 09:43:47.027027027,971.3365467189558,0.15,Partner,Low,WH-1,Overnight,Backorder,Satisfied,True,Wrong Item,Wire Transfer,True,North,USA
728,540,1032,516,2020-01-03 21:11:21.081081081,5096.553818483975,0.2,Online,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Cash,False,South,USA
729,741,1061,556,2020-01-05 10:22:42.162162162,2483.8938871986047,0.1,Reseller,Medium,WH-3,2-Day,Pending,Satisfied,True,Not Specified,Wire Transfer,True,North,USA
730,852,1062,536,2020-01-05 15:34:03.243243243,933.0590005123536,0.1,Online,High,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,West,USA
731,154,1027,560,2020-01-01 05:50:16.216216216,785.9867860075299,0.05,Partner,Critical,WH-1,Regular,Delivered,Satisfied,False,Unknown,PayPal,False,South,Mexico
732,897,1077,558,2020-01-09 09:56:45.405405405,9928.888891538729,0.1,Reseller,Critical,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Cash,False,West,USA
733,811,1017,515,2020-01-05 05:11:21.081081081,4434.340148048829,0.0,Reseller,High,WH-1,2-Day,Pending,Neutral,True,Damaged,PayPal,True,West,Canada
734,90,1097,529,2020-01-04 11:40:32.432432432,5096.553818483975,0.2,Online,Medium,WH-2,Regular,Pending,Unsatisfied,False,Wrong Item,Cash,True,South,USA
735,75,1038,517,2020-01-04 01:17:50.270270270,5789.456653817785,0.2,Partner,High,WH-2,Express,Pending,Unsatisfied,False,Damaged,PayPal,False,South,Canada
736,266,1008,526,2020-01-03 02:09:43.783783783,5096.553818483975,0.2,Direct,High,WH-3,Regular,Cancelled,Satisfied,True,Late,Credit Card,True,West,USA
737,642,1086,532,2020-01-06 21:37:17.837837837,3494.7746291697827,0.1,Direct,Low,WH-2,Regular,Cancelled,Neutral,True,Unknown,PayPal,False,West,Canada
738,59,1012,532,2020-01-05 08:38:55.135135135,1841.62366204492,0.0,Online,Medium,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Credit Card,True,West,Mexico
739,580,1065,533,2020-01-01 22:03:14.594594594,5491.967919880985,0.05,Partner,Critical,WH-2,2-Day,Backorder,Unsatisfied,True,Damaged,Cash,True,South,USA
740,486,1026,556,2020-01-02 00:51:53.513513513,1985.0112217341784,0.15,Partner,Low,WH-1,Regular,Pending,Unsatisfied,False,Late,Cash,True,West,USA
741,877,1053,554,2020-01-02 11:53:30.810810810,3686.030259065893,0.05,Online,Low,WH-1,Express,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,North,Mexico
742,632,1020,558,2020-01-09 23:47:01.621621621,5552.7817817976575,0.2,Online,Critical,WH-2,Express,Pending,Unsatisfied,True,Wrong Item,Wire Transfer,True,East,USA
743,991,1006,524,2020-01-03 07:08:06.486486486,2845.141762159463,0.05,Online,Low,WH-1,Express,Pending,Neutral,True,Not Specified,PayPal,False,East,Canada
744,400,1074,518,2020-01-05 14:03:14.594594594,9030.664145053992,0.15,Direct,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Cash,True,North,USA
745,259,1094,533,2020-01-06 23:21:04.864864864,3315.39732837624,0.15,Reseller,High,WH-1,Express,Cancelled,Satisfied,False,Damaged,Cash,False,East,Canada
746,178,1087,546,2020-01-06 18:48:38.918918918,2979.960999231057,0.0,Online,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Wire Transfer,True,North,Canada
747,406,1100,526,2020-01-09 01:30:48.648648648,6223.269698682584,0.0,Partner,Low,WH-2,Overnight,Cancelled,Unsatisfied,True,Not Specified,Wire Transfer,False,East,Canada
748,914,1003,516,2020-01-06 00:00:00.000000000,1066.3645907742607,0.1,Online,High,WH-3,2-Day,Cancelled,Unsatisfied,False,Late,Cash,True,East,Mexico
749,12,1086,507,2020-01-02 22:16:12.972972972,5302.333223703708,0.2,Direct,High,WH-3,Regular,Delivered,Unsatisfied,True,Unknown,Credit Card,False,North,USA
750,268,1051,539,2020-01-02 00:12:58.378378378,1001.2699496662248,0.15,Partner,High,WH-1,Express,Pending,Unsatisfied,False,Not Specified,PayPal,True,East,USA
751,979,1096,537,2020-01-07 12:19:27.567567567,8685.81640464146,0.0,Direct,High,WH-2,Overnight,Pending,Unsatisfied,False,Late,Wire Transfer,True,West,USA
752,868,1014,544,2020-01-02 04:19:27.567567567,5769.9521311823655,0.0,Partner,High,WH-3,Regular,Backorder,Unsatisfied,True,Not Specified,PayPal,False,South,Canada
753,239,1062,517,2020-01-04 11:01:37.297297297,4295.428453575881,0.2,Reseller,Low,WH-3,Express,Pending,Satisfied,False,Not Specified,PayPal,False,North,Canada
754,261,1062,513,2020-01-08 10:35:40.540540540,8278.032180098482,0.1,Reseller,High,WH-1,Regular,Pending,Satisfied,False,Wrong Item,PayPal,False,South,Mexico
755,274,1068,558,2020-01-05 14:03:14.594594594,5096.553818483975,0.2,Reseller,Critical,WH-2,2-Day,Cancelled,Neutral,True,Wrong Item,PayPal,True,North,Mexico
756,942,1056,532,2020-01-08 23:21:04.864864864,5096.553818483975,0.05,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Cash,False,North,Mexico
757,422,1036,541,2020-01-09 05:50:16.216216216,6040.89772696929,0.05,Partner,Medium,WH-2,Regular,Pending,Satisfied,False,Not Specified,Credit Card,False,East,Mexico
758,747,1003,520,2020-01-03 11:40:32.432432432,3782.0681103727343,0.0,Online,Low,WH-1,Regular,Backorder,Unsatisfied,False,Unknown,Cash,False,East,Mexico
759,300,1013,520,2020-01-07 01:04:51.891891891,810.2610774527109,0.15,Direct,Low,WH-1,2-Day,Backorder,Satisfied,False,Late,Credit Card,False,South,USA
760,616,1019,518,2020-01-01 12:19:27.567567567,8585.931986546828,0.15,Online,Critical,WH-3,Overnight,Delivered,Unsatisfied,False,Damaged,PayPal,True,West,Canada
761,98,1004,529,2020-01-07 07:47:01.621621621,2471.638893954183,0.1,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Wrong Item,Cash,False,South,Canada
762,761,1055,522,2020-01-01 20:32:25.945945945,7673.769365729361,0.0,Reseller,Medium,WH-1,Regular,Backorder,Satisfied,True,Damaged,PayPal,False,South,Mexico
763,16,1077,558,2020-01-04 08:25:56.756756756,5134.426026168118,0.2,Partner,High,WH-1,2-Day,Pending,Neutral,False,Late,PayPal,True,West,Mexico
764,601,1068,509,2020-01-08 11:27:34.054054054,1396.9795277745689,0.0,Direct,Medium,WH-1,2-Day,Backorder,Satisfied,True,Wrong Item,Cash,True,West,Mexico
765,673,1038,537,2020-01-01 21:24:19.459459459,6558.85434753312,0.1,Direct,High,WH-1,Express,Cancelled,Unsatisfied,False,Damaged,Cash,False,North,Canada
766,1000,1048,514,2020-01-03 06:03:14.594594594,5421.736231383276,0.05,Direct,High,WH-3,Regular,Backorder,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Mexico
767,786,1010,536,2020-01-02 14:03:14.594594594,9833.952086432368,0.05,Direct,High,WH-2,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,East,USA
768,184,1059,544,2020-01-04 13:50:16.216216216,9321.990340096245,0.0,Partner,Low,WH-2,2-Day,Pending,Satisfied,True,Wrong Item,Cash,True,North,USA
769,572,1087,540,2020-01-04 23:47:01.621621621,1353.8300914935262,0.0,Direct,Low,WH-2,Express,Delivered,Satisfied,True,Late,PayPal,True,North,Mexico
770,157,1047,534,2020-01-08 13:24:19.459459459,9365.44833371341,0.1,Direct,High,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Cash,False,North,USA
771,447,1076,536,2020-01-01 05:37:17.837837837,3705.815650160175,0.0,Partner,Medium,WH-2,Express,Cancelled,Unsatisfied,True,Wrong Item,Cash,False,East,Mexico
772,907,1063,542,2020-01-04 16:12:58.378378378,3674.830784644544,0.0,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,False,Not Specified,PayPal,False,South,USA
773,292,1006,532,2020-01-03 00:25:56.756756756,4153.805221798299,0.0,Direct,Low,WH-1,Overnight,Cancelled,Satisfied,False,Not Specified,Credit Card,True,West,Mexico
774,805,1095,555,2020-01-01 14:42:09.729729729,5096.553818483975,0.0,Partner,Critical,WH-1,2-Day,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,North,Mexico
775,275,1019,550,2020-01-08 06:16:12.972972973,3912.4830963355594,0.1,Reseller,High,WH-1,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,East,Mexico
776,739,1001,531,2020-01-05 12:06:29.189189189,2045.2777435021087,0.0,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,Cash,True,South,USA
777,338,1060,532,2020-01-02 07:34:03.243243243,2698.1160455800564,0.1,Direct,Critical,WH-1,Overnight,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,False,North,Canada
778,77,1098,522,2020-01-04 07:08:06.486486486,8061.300677863272,0.05,Direct,Medium,WH-2,Express,Pending,Satisfied,True,Not Specified,Cash,False,South,USA
779,222,1026,547,2020-01-09 13:50:16.216216216,3235.4807554219287,0.05,Online,Medium,WH-1,2-Day,Backorder,Unsatisfied,True,Unknown,Credit Card,False,South,USA
780,519,1049,524,2020-01-04 12:45:24.324324324,3293.640890679389,0.1,Online,Low,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada
781,918,1054,503,2020-01-08 11:01:37.297297297,5711.58994301954,0.1,Online,Critical,WH-3,Regular,Backorder,Satisfied,False,Damaged,Credit Card,False,South,USA
782,127,1067,502,2020-01-04 09:56:45.405405405,737.2307901119711,0.0,Partner,High,WH-3,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,East,Canada
783,209,1010,553,2020-01-05 20:45:24.324324324,9007.847057252467,0.0,Partner,Medium,WH-2,Express,Cancelled,Neutral,False,Late,Wire Transfer,False,South,Mexico
784,647,1059,526,2020-01-03 13:24:19.459459459,7087.510216534935,0.1,Online,Medium,WH-1,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico
785,424,1026,560,2020-01-09 01:30:48.648648648,7980.033602418093,0.0,Reseller,Medium,WH-2,Regular,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA
786,118,1075,541,2020-01-07 17:43:47.027027027,9150.754313537009,0.15,Direct,Low,WH-2,2-Day,Delivered,Neutral,False,Unknown,Credit Card,True,South,USA
787,839,1099,519,2020-01-09 05:11:21.081081081,1089.3934610872657,0.2,Online,Medium,WH-2,Overnight,Backorder,Neutral,True,Damaged,PayPal,False,East,USA
788,288,1100,506,2020-01-06 02:09:43.783783783,2601.767616237608,0.15,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Damaged,PayPal,True,West,Mexico
789,304,1065,511,2020-01-08 12:32:25.945945946,6735.89123325624,0.1,Online,Medium,WH-2,Express,Cancelled,Neutral,False,Not Specified,PayPal,True,North,Canada
790,733,1026,507,2020-01-04 18:09:43.783783783,6217.163972481749,0.2,Direct,Critical,WH-1,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,West,USA
791,52,1072,548,2020-01-06 01:30:48.648648648,6003.48743328841,0.15,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA
792,298,1044,550,2020-01-07 03:40:32.432432432,6996.73129243576,0.05,Reseller,Critical,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,USA
793,736,1073,510,2020-01-09 03:01:37.297297297,3711.801888979483,0.0,Reseller,Critical,WH-2,Regular,Delivered,Satisfied,False,Wrong Item,PayPal,True,North,USA
794,809,1018,548,2020-01-09 12:45:24.324324324,7951.851995521574,0.05,Partner,High,WH-2,Express,Cancelled,Satisfied,True,Late,Credit Card,False,East,Canada
